id,emotion
1197609,neutral
1197606,neutral
1197604,neutral
1197599,neutral
1197598,neutral
1197597,neutral
1197596,neutral
1197589,neutral
1197587,neutral
1197586,neutral
1197585,neutral
1197583,neutral
1197582,neutral
1197580,neutral
1197579,positive
1197578,neutral
1197574,neutral
1197568,neutral
1197566,neutral
1197565,neutral
1197563,neutral
1197561,neutral
1197559,neutral
1197558,neutral
1197557,neutral
1197556,neutral
1197555,neutral
1197554,neutral
1197552,neutral
1197550,neutral
1197549,neutral
1197547,neutral
1197544,neutral
1197543,neutral
1197542,neutral
1197539,neutral
1197538,neutral
1197536,neutral
1197533,neutral
1197532,neutral
1197530,neutral
1197529,neutral
1197527,neutral
1197525,neutral
1197523,neutral
1197521,neutral
1197517,neutral
1197515,neutral
1197513,neutral
1197512,neutral
1197510,neutral
1197508,neutral
1197505,neutral
1197503,neutral
1197501,neutral
1197500,neutral
1197497,neutral
1197494,neutral
1197493,positive
1197492,neutral
1197491,neutral
1197490,neutral
1197489,neutral
1197488,neutral
1197478,neutral
1197477,neutral
1197476,neutral
1197474,neutral
1197473,neutral
1197471,neutral
1197468,neutral
1197466,neutral
1197463,neutral
1197461,neutral
1197460,neutral
1197459,neutral
1197456,neutral
1197453,neutral
1197451,neutral
1197450,neutral
1197449,neutral
1197446,neutral
1197443,neutral
1197441,positive
1197439,neutral
1197438,neutral
1197436,positive
1197435,neutral
1197434,neutral
1197431,neutral
1197427,neutral
1197425,neutral
1197424,neutral
1197421,neutral
1197419,neutral
1197416,neutral
1197413,neutral
1197412,neutral
1197410,neutral
1197409,neutral
1197408,neutral
1197407,neutral
1197406,neutral
1197402,neutral
1197401,neutral
1197400,neutral
1197399,neutral
1197397,neutral
1197394,neutral
1197393,neutral
1197383,neutral
1197381,neutral
1197379,neutral
1197375,neutral
1197374,neutral
1197372,neutral
1197367,neutral
1197366,neutral
1197364,neutral
1197362,neutral
1197360,neutral
1197357,positive
1197356,neutral
1197355,neutral
1197353,neutral
1197352,neutral
1197351,neutral
1197346,neutral
1197345,neutral
1197343,neutral
1197340,neutral
1197339,neutral
1197336,neutral
1197335,neutral
1197332,neutral
1197331,positive
1197329,neutral
1197328,neutral
1197327,neutral
1197323,positive
1197320,neutral
1197317,neutral
1197316,neutral
1197313,neutral
1197310,neutral
1197306,neutral
1197305,neutral
1197303,neutral
1197300,neutral
1197296,neutral
1197294,neutral
1197293,neutral
1197290,neutral
1197288,neutral
1197287,neutral
1197286,neutral
1197279,neutral
1197277,neutral
1197272,neutral
1197271,neutral
1197269,neutral
1197265,neutral
1197264,neutral
1197263,neutral
1197261,neutral
1197259,neutral
1197256,neutral
1197254,neutral
1197251,neutral
1197248,neutral
1197246,neutral
1197243,neutral
1197241,neutral
1197238,neutral
1197235,neutral
1197233,neutral
1197231,neutral
1197229,neutral
1197227,neutral
1197224,neutral
1197222,neutral
1197220,neutral
1197216,neutral
1197215,neutral
1197213,neutral
1197211,neutral
1197209,neutral
1197206,neutral
1197203,neutral
1197200,neutral
1197198,neutral
1197196,neutral
1197194,neutral
1197193,neutral
1197192,neutral
1197189,neutral
1197188,neutral
1197187,neutral
1197186,neutral
1197185,neutral
1197183,neutral
1197181,neutral
1197179,neutral
1197177,neutral
1197172,neutral
1197169,neutral
1197168,neutral
1197167,neutral
1197166,neutral
1197164,neutral
1197163,neutral
1197161,neutral
1197160,neutral
1197159,neutral
1197158,neutral
1197156,neutral
1197153,neutral
1197150,neutral
1197149,neutral
1197148,neutral
1197147,neutral
1197145,neutral
1197143,neutral
1197141,neutral
1197140,neutral
1197138,neutral
1197137,neutral
1197136,neutral
1197135,neutral
1197134,neutral
1197132,neutral
1197131,neutral
1197129,neutral
1197128,neutral
1197125,neutral
1197122,neutral
1197121,neutral
1197120,neutral
1197118,neutral
1197116,neutral
1197115,neutral
1197114,neutral
1197110,neutral
1197108,neutral
1197102,neutral
1197100,neutral
1197098,neutral
1197095,neutral
1197094,neutral
1197092,neutral
1197085,neutral
1197082,neutral
1197081,neutral
1197078,neutral
1197077,neutral
1197076,neutral
1197074,neutral
1197072,neutral
1197070,neutral
1197068,neutral
1197066,neutral
1197064,neutral
1197060,neutral
1197057,neutral
1197055,neutral
1197052,neutral
1197050,neutral
1197048,neutral
1197047,neutral
1197045,neutral
1197040,neutral
1197039,neutral
1197036,neutral
1197034,neutral
1197033,neutral
1197032,neutral
1197031,neutral
1197029,neutral
1197028,neutral
1197026,neutral
1197025,neutral
1197021,neutral
1197017,neutral
1197016,neutral
1197015,neutral
1197012,neutral
1197011,neutral
1197008,neutral
1197007,neutral
1197005,neutral
1197003,neutral
1197001,neutral
1196998,neutral
1196996,neutral
1196994,neutral
1196992,neutral
1196989,neutral
1196988,neutral
1196975,neutral
1196974,neutral
1196972,neutral
1196971,neutral
1196969,neutral
1196967,neutral
1196963,neutral
1196962,neutral
1196961,neutral
1196958,neutral
1196957,neutral
1196956,neutral
1196955,neutral
1196953,neutral
1196951,neutral
1196950,neutral
1196949,neutral
1196948,neutral
1196947,neutral
1196944,neutral
1196940,neutral
1196938,neutral
1196936,neutral
1196935,neutral
1196934,neutral
1196932,neutral
1196931,neutral
1196930,neutral
1196928,neutral
1196925,neutral
1196922,neutral
1196920,neutral
1196918,neutral
1196917,neutral
1196916,neutral
1196915,neutral
1196914,neutral
1196911,neutral
1196909,neutral
1196908,neutral
1196907,neutral
1196904,neutral
1196902,neutral
1196901,neutral
1196900,neutral
1196899,neutral
1196898,neutral
1196887,neutral
1196886,neutral
1196885,neutral
1196883,neutral
1196882,neutral
1196879,neutral
1196878,neutral
1196877,neutral
1196876,neutral
1196875,neutral
1196874,neutral
1196873,neutral
1196872,neutral
1196871,neutral
1196868,neutral
1196867,neutral
1196866,neutral
1196865,neutral
1196863,neutral
1196862,neutral
1196860,neutral
1196858,neutral
1196857,neutral
1196855,neutral
1196853,neutral
1196852,neutral
1196849,neutral
1196848,neutral
1196847,neutral
1196844,neutral
1196842,neutral
1196841,neutral
1196840,neutral
1196839,neutral
1196837,neutral
1196831,positive
1196829,positive
1196824,neutral
1196823,neutral
1196822,neutral
1196817,neutral
1196816,neutral
1196815,neutral
1196812,neutral
1196810,neutral
1196809,neutral
1196800,neutral
1196797,neutral
1196795,neutral
1196793,neutral
1196790,neutral
1196788,neutral
1196786,neutral
1196785,neutral
1196780,neutral
1196779,neutral
1196778,neutral
1196775,neutral
1196773,neutral
1196772,neutral
1196771,neutral
1196770,neutral
1196769,neutral
1196767,neutral
1196765,neutral
1196764,neutral
1196761,neutral
1196760,neutral
1196757,neutral
1196756,neutral
1196752,neutral
1196751,neutral
1196750,neutral
1196746,neutral
1196744,neutral
1196743,neutral
1196742,neutral
1196741,neutral
1196740,neutral
1196738,neutral
1196737,neutral
1196734,neutral
1196731,neutral
1196729,neutral
1196727,neutral
1196726,neutral
1196725,neutral
1196723,neutral
1196720,neutral
1196718,neutral
1196717,neutral
1196709,neutral
1196708,neutral
1196707,neutral
1196705,neutral
1196704,neutral
1196702,neutral
1196699,neutral
1196697,neutral
1196696,neutral
1196694,neutral
1196693,neutral
1196689,neutral
1196687,neutral
1196685,neutral
1196682,neutral
1196679,neutral
1196678,neutral
1196676,neutral
1196675,neutral
1196672,neutral
1196669,neutral
1196667,neutral
1196666,neutral
1196664,neutral
1196661,neutral
1196659,neutral
1196657,neutral
1196656,neutral
1196654,neutral
1196650,neutral
1196644,neutral
1196642,neutral
1196640,neutral
1196637,neutral
1196636,neutral
1196634,neutral
1196633,neutral
1196632,neutral
1196630,neutral
1196628,neutral
1196627,neutral
1196624,neutral
1196622,neutral
1196620,neutral
1196619,neutral
1196612,neutral
1196611,neutral
1196610,neutral
1196608,neutral
1196607,neutral
1196605,neutral
1196603,neutral
1196600,neutral
1196597,neutral
1196595,neutral
1196593,neutral
1196592,neutral
1196590,neutral
1196585,neutral
1196583,neutral
1196582,neutral
1196581,neutral
1196580,neutral
1196578,neutral
1196577,neutral
1196576,neutral
1196571,neutral
1196567,neutral
1196566,neutral
1196565,neutral
1196563,neutral
1196561,neutral
1196560,neutral
1196559,neutral
1196556,neutral
1196553,neutral
1196548,neutral
1196547,neutral
1196546,neutral
1196543,neutral
1196542,neutral
1196540,neutral
1196538,neutral
1196536,neutral
1196535,neutral
1196533,neutral
1196532,neutral
1196531,neutral
1196528,neutral
1196527,neutral
1196520,neutral
1196519,neutral
1196517,neutral
1196515,neutral
1196514,neutral
1196513,neutral
1196511,neutral
1196509,neutral
1196508,neutral
1196507,neutral
1196503,neutral
1196501,neutral
1196500,neutral
1196499,neutral
1196498,neutral
1196495,neutral
1196494,neutral
1196492,neutral
1196489,neutral
1196487,neutral
1196485,neutral
1196484,neutral
1196482,neutral
1196480,neutral
1196478,neutral
1196476,neutral
1196475,neutral
1196473,neutral
1196471,neutral
1196469,neutral
1196467,neutral
1196466,neutral
1196465,neutral
1196464,neutral
1196463,neutral
1196462,neutral
1196459,neutral
1196458,neutral
1196453,neutral
1196451,neutral
1196449,neutral
1196448,neutral
1196447,neutral
1196446,neutral
1196445,neutral
1196441,neutral
1196440,neutral
1196428,neutral
1196427,neutral
1196425,neutral
1196423,neutral
1196422,neutral
1196420,neutral
1196418,neutral
1196416,neutral
1196414,neutral
1196412,neutral
1196411,neutral
1196409,neutral
1196408,neutral
1196407,neutral
1196405,neutral
1196404,neutral
1196401,neutral
1196399,neutral
1196398,positive
1196397,neutral
1196395,neutral
1196393,neutral
1196391,neutral
1196390,neutral
1196389,neutral
1196388,neutral
1196387,neutral
1196386,neutral
1196383,neutral
1196382,neutral
1196380,neutral
1196379,neutral
1196375,neutral
1196374,neutral
1196373,neutral
1196372,neutral
1196370,neutral
1196368,neutral
1196367,neutral
1196365,neutral
1196363,neutral
1196357,neutral
1196356,neutral
1196355,neutral
1196354,neutral
1196353,neutral
1196352,neutral
1196341,neutral
1196339,neutral
1196338,neutral
1196335,neutral
1196334,neutral
1196331,neutral
1196328,neutral
1196327,neutral
1196326,neutral
1196321,neutral
1196320,neutral
1196314,neutral
1196313,neutral
1196311,neutral
1196308,neutral
1196303,neutral
1196302,neutral
1196298,neutral
1196296,neutral
1196295,neutral
1196293,neutral
1196290,neutral
1196289,neutral
1196288,neutral
1196287,positive
1196286,neutral
1196285,neutral
1196282,neutral
1196278,neutral
1196276,neutral
1196274,neutral
1196272,neutral
1196271,neutral
1196269,neutral
1196267,neutral
1196264,neutral
1196262,neutral
1196259,neutral
1196258,neutral
1196257,neutral
1196256,neutral
1196254,neutral
1196253,neutral
1196251,neutral
1196248,neutral
1196246,neutral
1196241,neutral
1196240,neutral
1196239,neutral
1196238,neutral
1196237,neutral
1196236,neutral
1196235,neutral
1196234,neutral
1196231,neutral
1196228,neutral
1196227,neutral
1196225,neutral
1196224,neutral
1196223,neutral
1196222,neutral
1196219,neutral
1196216,neutral
1196213,neutral
1196212,neutral
1196211,neutral
1196210,neutral
1196208,neutral
1196206,neutral
1196205,neutral
1196204,neutral
1196200,neutral
1196197,neutral
1196196,neutral
1196194,neutral
1196191,neutral
1196189,neutral
1196188,neutral
1196187,neutral
1196185,neutral
1196182,neutral
1196180,neutral
1196177,neutral
1196176,neutral
1196175,neutral
1196174,neutral
1196173,neutral
1196168,neutral
1196167,neutral
1196165,neutral
1196163,neutral
1196162,neutral
1196152,neutral
1196149,neutral
1196148,neutral
1196146,neutral
1196145,neutral
1196143,neutral
1196141,neutral
1196137,neutral
1196136,neutral
1196135,neutral
1196133,neutral
1196130,neutral
1196128,neutral
1196125,neutral
1196124,neutral
1196119,neutral
1196117,neutral
1196116,neutral
1196115,neutral
1196113,neutral
1196112,neutral
1196108,neutral
1196107,neutral
1196103,neutral
1196102,neutral
1196099,neutral
1196097,neutral
1196094,neutral
1196093,neutral
1196090,neutral
1196089,neutral
1196088,neutral
1196087,neutral
1196086,neutral
1196084,neutral
1196082,neutral
1196080,neutral
1196079,neutral
1196077,neutral
1196076,neutral
1196075,neutral
1196073,neutral
1196071,neutral
1196069,neutral
1196067,neutral
1196066,neutral
1196059,neutral
1196058,neutral
1196057,neutral
1196056,neutral
1196055,neutral
1196053,neutral
1196052,neutral
1196050,neutral
1196049,neutral
1196048,neutral
1196044,neutral
1196041,neutral
1196039,neutral
1196037,neutral
1196034,neutral
1196032,neutral
1196029,neutral
1196025,neutral
1196024,neutral
1196021,neutral
1196020,neutral
1196017,neutral
1196016,neutral
1196015,neutral
1196014,neutral
1196012,neutral
1196008,neutral
1196006,neutral
1196004,neutral
1196002,neutral
1196000,neutral
1195996,neutral
1195995,neutral
1195992,neutral
1195991,neutral
1195989,neutral
1195988,neutral
1195987,neutral
1195984,neutral
1195981,neutral
1195980,neutral
1195979,neutral
1195978,neutral
1195977,neutral
1195976,neutral
1195974,neutral
1195973,neutral
1195965,neutral
1195964,neutral
1195963,neutral
1195961,neutral
1195959,neutral
1195957,neutral
1195955,neutral
1195954,neutral
1195951,positive
1195949,neutral
1195946,neutral
1195942,neutral
1195941,neutral
1195940,neutral
1195939,neutral
1195938,neutral
1195937,neutral
1195934,neutral
1195932,neutral
1195931,neutral
1195930,neutral
1195929,neutral
1195927,neutral
1195924,neutral
1195923,neutral
1195920,neutral
1195919,neutral
1195917,neutral
1195916,neutral
1195913,neutral
1195912,neutral
1195910,neutral
1195909,neutral
1195908,neutral
1195905,neutral
1195904,neutral
1195903,neutral
1195902,neutral
1195901,neutral
1195899,neutral
1195895,neutral
1195893,neutral
1195892,neutral
1195890,neutral
1195887,neutral
1195879,neutral
1195878,neutral
1195877,neutral
1195876,neutral
1195874,neutral
1195872,neutral
1195868,neutral
1195867,neutral
1195866,neutral
1195865,neutral
1195863,neutral
1195861,neutral
1195860,neutral
1195859,neutral
1195857,neutral
1195854,neutral
1195853,neutral
1195852,neutral
1195851,neutral
1195850,neutral
1195848,neutral
1195847,neutral
1195844,neutral
1195843,neutral
1195841,neutral
1195839,neutral
1195837,neutral
1195835,neutral
1195834,neutral
1195831,neutral
1195829,neutral
1195828,neutral
1195827,neutral
1195826,neutral
1195825,neutral
1195824,neutral
1195823,neutral
1195821,neutral
1195820,neutral
1195819,neutral
1195818,neutral
1195817,neutral
1195816,neutral
1195815,neutral
1195814,neutral
1195812,neutral
1195805,neutral
1195803,neutral
1195802,neutral
1195801,neutral
1195800,neutral
1195799,neutral
1195796,neutral
1195795,neutral
1195794,neutral
1195793,neutral
1195792,neutral
1195790,neutral
1195788,neutral
1195785,neutral
1195783,neutral
1195782,neutral
1195781,neutral
1195778,neutral
1195777,neutral
1195775,neutral
1195774,neutral
1195773,neutral
1195771,neutral
1195770,neutral
1195768,neutral
1195764,neutral
1195763,neutral
1195762,neutral
1195760,neutral
1195759,neutral
1195758,neutral
1195757,neutral
1195756,neutral
1195754,neutral
1195753,neutral
1195752,neutral
1195750,neutral
1195749,neutral
1195746,neutral
1195745,neutral
1195743,neutral
1195742,neutral
1195741,neutral
1195739,neutral
1195737,neutral
1195735,neutral
1195733,neutral
1195732,neutral
1195721,neutral
1195720,neutral
1195718,neutral
1195717,neutral
1195716,neutral
1195715,neutral
1195714,neutral
1195713,neutral
1195712,neutral
1195710,neutral
1195709,neutral
1195706,neutral
1195704,neutral
1195702,neutral
1195701,neutral
1195697,neutral
1195696,neutral
1195695,neutral
1195693,neutral
1195692,neutral
1195690,neutral
1195689,neutral
1195687,neutral
1195686,neutral
1195685,neutral
1195683,neutral
1195682,neutral
1195680,neutral
1195679,neutral
1195678,neutral
1195677,neutral
1195676,neutral
1195675,neutral
1195674,neutral
1195671,neutral
1195668,neutral
1195664,neutral
1195663,neutral
1195660,neutral
1195658,neutral
1195656,neutral
1195654,neutral
1195653,neutral
1195651,neutral
1195650,neutral
1195648,neutral
1195641,neutral
1195640,neutral
1195639,neutral
1195638,neutral
1195636,neutral
1195634,neutral
1195633,neutral
1195632,neutral
1195631,neutral
1195630,neutral
1195629,neutral
1195626,neutral
1195624,neutral
1195622,neutral
1195620,neutral
1195617,neutral
1195615,neutral
1195614,neutral
1195612,neutral
1195611,neutral
1195610,neutral
1195605,neutral
1195603,neutral
1195601,neutral
1195599,neutral
1195598,neutral
1195594,neutral
1195592,neutral
1195591,neutral
1195590,neutral
1195587,neutral
1195586,neutral
1195584,neutral
1195583,neutral
1195582,neutral
1195580,neutral
1195578,neutral
1195576,neutral
1195575,neutral
1195569,neutral
1195568,neutral
1195567,neutral
1195566,neutral
1195564,neutral
1195563,neutral
1195562,neutral
1195561,neutral
1195554,neutral
1195551,neutral
1195549,neutral
1195548,neutral
1195547,neutral
1195546,neutral
1195545,neutral
1195543,neutral
1195542,neutral
1195541,neutral
1195540,neutral
1195539,neutral
1195538,neutral
1195537,neutral
1195533,neutral
1195530,neutral
1195529,neutral
1195528,neutral
1195527,neutral
1195526,neutral
1195525,neutral
1195523,neutral
1195521,neutral
1195520,neutral
1195517,neutral
1195516,neutral
1195515,neutral
1195514,neutral
1195513,neutral
1195511,neutral
1195510,neutral
1195509,neutral
1195508,neutral
1195505,neutral
1195504,neutral
1195503,neutral
1195502,neutral
1195501,neutral
1195498,neutral
1195497,neutral
1195496,neutral
1195495,neutral
1195493,neutral
1195492,neutral
1195491,neutral
1195490,neutral
1195489,neutral
1195480,neutral
1195479,neutral
1195478,neutral
1195476,neutral
1195475,neutral
1195473,neutral
1195472,neutral
1195471,neutral
1195467,neutral
1195465,neutral
1195464,neutral
1195463,neutral
1195461,neutral
1195459,neutral
1195457,neutral
1195455,neutral
1195451,neutral
1195449,neutral
1195448,neutral
1195447,neutral
1195446,neutral
1195441,neutral
1195440,neutral
1195437,neutral
1195435,neutral
1195432,neutral
1195429,neutral
1195427,neutral
1195425,neutral
1195424,neutral
1195418,neutral
1195417,neutral
1195416,neutral
1195415,neutral
1195413,neutral
1195411,neutral
1195409,neutral
1195408,neutral
1195407,neutral
1195403,neutral
1195400,neutral
1195399,neutral
1195398,neutral
1195397,neutral
1195396,neutral
1195395,neutral
1195385,neutral
1195384,neutral
1195383,positive
1195382,neutral
1195379,neutral
1195378,neutral
1195376,neutral
1195375,neutral
1195372,neutral
1195367,neutral
1195365,neutral
1195362,neutral
1195360,neutral
1195358,neutral
1195357,neutral
1195356,neutral
1195355,neutral
1195349,neutral
1195347,neutral
1195346,neutral
1195344,neutral
1195341,neutral
1195338,neutral
1195336,neutral
1195335,neutral
1195333,neutral
1195331,neutral
1195330,neutral
1195328,neutral
1195327,neutral
1195325,neutral
1195324,neutral
1195322,neutral
1195321,neutral
1195319,neutral
1195318,neutral
1195314,neutral
1195313,neutral
1195311,neutral
1195309,neutral
1195308,neutral
1195307,neutral
1195306,neutral
1195304,neutral
1195302,neutral
1195301,neutral
1195300,neutral
1195298,neutral
1195292,neutral
1195291,neutral
1195289,neutral
1195287,neutral
1195286,neutral
1195284,neutral
1195283,neutral
1195282,neutral
1195280,neutral
1195279,neutral
1195277,neutral
1195274,neutral
1195272,neutral
1195270,neutral
1195269,neutral
1195265,neutral
1195264,neutral
1195262,neutral
1195261,neutral
1195260,neutral
1195259,neutral
1195258,neutral
1195257,neutral
1195256,neutral
1195255,neutral
1195254,neutral
1195250,neutral
1195247,neutral
1195246,neutral
1195245,neutral
1195244,neutral
1195243,neutral
1195239,neutral
1195238,neutral
1195237,neutral
1195236,neutral
1195234,neutral
1195232,neutral
1195230,neutral
1195227,neutral
1195226,neutral
1195225,neutral
1195224,neutral
1195222,neutral
1195221,neutral
1195217,neutral
1195215,neutral
1195212,neutral
1195209,neutral
1195208,neutral
1195207,neutral
1195204,neutral
1195202,neutral
1195201,neutral
1195200,neutral
1195199,neutral
1195197,neutral
1195195,neutral
1195192,neutral
1195187,neutral
1195185,neutral
1195183,neutral
1195181,neutral
1195178,neutral
1195176,neutral
1195173,neutral
1195172,neutral
1195170,neutral
1195169,neutral
1195168,neutral
1195167,neutral
1195165,neutral
1195161,neutral
1195160,neutral
1195158,neutral
1195155,neutral
1195152,neutral
1195151,neutral
1195147,neutral
1195145,neutral
1195144,neutral
1195141,neutral
1195138,neutral
1195137,neutral
1195135,neutral
1195133,neutral
1195131,neutral
1195130,neutral
1195129,neutral
1195127,neutral
1195124,neutral
1195121,neutral
1195120,neutral
1195114,neutral
1195112,neutral
1195111,neutral
1195110,neutral
1195108,neutral
1195105,neutral
1195102,neutral
1195101,neutral
1195098,neutral
1195096,neutral
1195095,neutral
1195094,neutral
1195092,neutral
1195090,neutral
1195089,neutral
1195088,neutral
1195087,neutral
1195085,neutral
1195083,neutral
1195081,neutral
1195080,neutral
1195079,neutral
1195078,neutral
1195077,neutral
1195075,neutral
1195073,neutral
1195072,neutral
1195068,neutral
1195066,neutral
1195064,neutral
1195063,neutral
1195062,neutral
1195060,neutral
1195058,neutral
1195057,neutral
1195056,neutral
1195054,neutral
1195052,neutral
1195050,neutral
1195049,neutral
1195048,neutral
1195047,neutral
1195044,neutral
1195042,neutral
1195040,neutral
1195039,neutral
1195038,neutral
1195037,neutral
1195028,neutral
1195027,neutral
1195026,neutral
1195024,neutral
1195022,neutral
1195020,neutral
1195019,neutral
1195018,neutral
1195017,neutral
1195015,neutral
1195012,neutral
1195011,neutral
1195010,neutral
1195009,neutral
1195008,neutral
1195007,neutral
1195006,neutral
1195004,neutral
1195003,neutral
1195002,neutral
1195000,neutral
1194998,neutral
1194994,neutral
1194993,neutral
1194992,neutral
1194991,neutral
1194990,neutral
1194986,neutral
1194983,neutral
1194982,neutral
1194979,neutral
1194977,neutral
1194975,neutral
1194973,neutral
1194970,neutral
1194968,neutral
1194964,neutral
1194960,neutral
1194959,neutral
1194958,neutral
1194956,neutral
1194953,neutral
1194952,neutral
1194950,positive
1194945,neutral
1194944,neutral
1194942,neutral
1194939,neutral
1194930,neutral
1194929,neutral
1194927,neutral
1194925,neutral
1194924,neutral
1194923,neutral
1194920,neutral
1194919,neutral
1194914,neutral
1194913,neutral
1194911,neutral
1194909,neutral
1194908,neutral
1194906,neutral
1194904,neutral
1194902,neutral
1194901,neutral
1194898,neutral
1194896,neutral
1194895,neutral
1194893,neutral
1194891,neutral
1194890,neutral
1194889,neutral
1194888,neutral
1194883,neutral
1194882,neutral
1194880,neutral
1194879,neutral
1194875,neutral
1194874,neutral
1194872,neutral
1194871,neutral
1194870,neutral
1194866,neutral
1194865,neutral
1194864,neutral
1194863,neutral
1194859,neutral
1194856,neutral
1194854,neutral
1194853,positive
1194852,neutral
1194848,neutral
1194843,neutral
1194841,neutral
1194834,neutral
1194833,neutral
1194832,neutral
1194831,neutral
1194830,neutral
1194829,neutral
1194828,neutral
1194826,neutral
1194825,neutral
1194823,neutral
1194821,neutral
1194817,neutral
1194815,neutral
1194813,neutral
1194811,neutral
1194810,neutral
1194809,neutral
1194807,neutral
1194805,neutral
1194804,neutral
1194802,neutral
1194801,neutral
1194799,neutral
1194798,neutral
1194797,neutral
1194795,neutral
1194794,neutral
1194793,neutral
1194792,neutral
1194790,neutral
1194787,neutral
1194786,neutral
1194783,neutral
1194782,neutral
1194781,neutral
1194780,neutral
1194776,neutral
1194775,neutral
1194773,neutral
1194771,neutral
1194770,neutral
1194767,neutral
1194765,neutral
1194764,neutral
1194755,neutral
1194754,neutral
1194752,neutral
1194750,neutral
1194748,neutral
1194747,neutral
1194746,neutral
1194744,neutral
1194741,neutral
1194739,neutral
1194738,neutral
1194737,neutral
1194735,neutral
1194731,neutral
1194729,neutral
1194727,neutral
1194726,neutral
1194722,neutral
1194721,neutral
1194719,neutral
1194717,neutral
1194716,neutral
1194715,neutral
1194713,neutral
1194712,neutral
1194711,neutral
1194709,neutral
1194708,neutral
1194705,neutral
1194704,neutral
1194702,neutral
1194701,neutral
1194700,neutral
1194699,neutral
1194696,neutral
1194695,neutral
1194691,neutral
1194690,neutral
1194689,neutral
1194688,neutral
1194685,neutral
1194684,neutral
1194683,neutral
1194680,neutral
1194679,neutral
1194678,neutral
1194677,positive
1194671,neutral
1194670,neutral
1194669,neutral
1194667,neutral
1194666,neutral
1194665,neutral
1194663,neutral
1194662,neutral
1194661,neutral
1194659,neutral
1194657,neutral
1194655,neutral
1194653,neutral
1194650,neutral
1194649,neutral
1194647,neutral
1194646,neutral
1194645,neutral
1194642,neutral
1194639,neutral
1194638,neutral
1194637,neutral
1194636,neutral
1194634,neutral
1194630,neutral
1194628,neutral
1194625,neutral
1194623,neutral
1194622,neutral
1194620,neutral
1194618,neutral
1194617,neutral
1194612,neutral
1194610,neutral
1194609,neutral
1194608,neutral
1194607,neutral
1194605,neutral
1194604,neutral
1194601,neutral
1194600,neutral
1194599,neutral
1194598,neutral
1194597,neutral
1194595,neutral
1194593,neutral
1194591,neutral
1194582,neutral
1194581,neutral
1194579,neutral
1194578,neutral
1194577,neutral
1194575,neutral
1194572,neutral
1194571,neutral
1194570,neutral
1194567,neutral
1194566,neutral
1194561,neutral
1194558,neutral
1194556,neutral
1194554,neutral
1194551,neutral
1194550,neutral
1194549,neutral
1194545,neutral
1194544,neutral
1194540,neutral
1194538,neutral
1194537,neutral
1194536,neutral
1194535,neutral
1194533,neutral
1194532,neutral
1194531,neutral
1194529,neutral
1194528,neutral
1194526,neutral
1194525,neutral
1194524,neutral
1194521,neutral
1194520,neutral
1194519,neutral
1194516,neutral
1194515,neutral
1194514,neutral
1194512,neutral
1194509,neutral
1194506,neutral
1194504,neutral
1194502,neutral
1194500,neutral
1194498,neutral
1194496,neutral
1194495,neutral
1194487,neutral
1194485,neutral
1194484,neutral
1194483,neutral
1194481,neutral
1194478,neutral
1194477,neutral
1194476,neutral
1194475,neutral
1194472,neutral
1194471,neutral
1194470,neutral
1194466,neutral
1194462,neutral
1194460,neutral
1194458,neutral
1194455,neutral
1194451,neutral
1194450,neutral
1194448,neutral
1194443,neutral
1194441,neutral
1194438,neutral
1194437,neutral
1194435,neutral
1194434,neutral
1194433,neutral
1194432,neutral
1194431,neutral
1194430,neutral
1194429,neutral
1194427,neutral
1194425,neutral
1194423,neutral
1194419,neutral
1194418,neutral
1194417,neutral
1194416,neutral
1194415,neutral
1194412,neutral
1194411,neutral
1194407,neutral
1194406,neutral
1194403,neutral
1194402,neutral
1194397,neutral
1194396,neutral
1194395,neutral
1194393,neutral
1194392,neutral
1194390,neutral
1194387,neutral
1194384,neutral
1194382,neutral
1194380,neutral
1194379,neutral
1194376,neutral
1194375,neutral
1194372,neutral
1194370,neutral
1194367,neutral
1194366,neutral
1194365,neutral
1194360,neutral
1194359,neutral
1194356,neutral
1194355,positive
1194353,neutral
1194352,neutral
1194351,neutral
1194350,neutral
1194349,neutral
1194346,neutral
1194344,neutral
1194342,neutral
1194340,neutral
1194338,neutral
1194336,neutral
1194334,neutral
1194333,neutral
1194332,neutral
1194331,neutral
1194330,neutral
1194328,neutral
1194327,neutral
1194326,neutral
1194324,neutral
1194323,neutral
1194322,neutral
1194320,neutral
1194319,neutral
1194318,neutral
1194315,neutral
1194309,neutral
1194307,neutral
1194306,neutral
1194304,neutral
1194303,neutral
1194302,neutral
1194301,neutral
1194299,neutral
1194297,neutral
1194296,neutral
1194294,neutral
1194290,neutral
1194286,neutral
1194284,neutral
1194281,neutral
1194280,neutral
1194279,neutral
1194277,neutral
1194276,neutral
1194275,neutral
1194273,neutral
1194272,neutral
1194271,neutral
1194270,neutral
1194268,neutral
1194267,neutral
1194266,neutral
1194263,neutral
1194261,neutral
1194259,neutral
1194258,neutral
1194256,neutral
1194255,neutral
1194254,neutral
1194253,neutral
1194251,neutral
1194248,neutral
1194246,neutral
1194245,neutral
1194243,neutral
1194242,neutral
1194239,neutral
1194238,neutral
1194235,neutral
1194233,neutral
1194230,neutral
1194220,neutral
1194219,neutral
1194216,neutral
1194214,neutral
1194212,neutral
1194210,neutral
1194209,neutral
1194205,neutral
1194203,neutral
1194201,neutral
1194200,neutral
1194197,neutral
1194195,neutral
