id,cluster
1183152,2
1183151,2
1183150,2
1183149,0
1183145,2
1183144,2
1183143,0
1183142,2
1183141,2
1183140,2
1183134,2
1183132,2
1183129,1
1183127,2
1183125,2
1183122,2
1183120,2
1183119,0
1183115,2
1183113,2
1183112,2
1183111,2
1183107,2
1183106,1
1183104,2
1183100,2
1183099,2
1183098,2
1183095,1
1183092,1
1183083,0
1183082,2
1183080,2
1183077,1
1183076,0
1183075,2
1183071,2
1183069,2
1183067,2
1183065,2
1183064,2
1183063,2
1183062,0
1183061,2
1183060,2
1183059,2
1183057,2
1183056,2
1183054,2
1183053,0
1183052,2
1183051,0
1183050,2
1183049,2
1183048,2
1183046,0
1183043,2
1183039,2
1183037,1
1183036,2
1183034,2
1183031,2
1183030,2
1183029,2
1183028,2
1183024,0
1183022,2
1183020,0
1183019,0
1183015,2
1183013,1
1183010,0
1183008,2
1183006,2
1183005,2
1183004,2
1183002,2
1183001,2
1182991,2
1182989,2
1182987,2
1182985,0
1182983,2
1182978,2
1182976,2
1182974,0
1182973,2
1182970,2
1182968,0
1182965,2
1182963,2
1182961,2
1182960,2
1182958,2
1182956,2
1182953,2
1182952,2
1182949,0
1182948,2
1182946,0
1182944,2
1182943,0
1182941,2
1182940,2
1182938,0
1182936,2
1182934,2
1182932,2
1182930,2
1182927,2
1182925,0
1182923,1
1182922,2
1182920,2
1182918,2
1182915,2
1182914,2
1182912,2
1182907,0
1182904,0
1182900,2
1182897,2
1182896,0
1182894,2
1182891,0
1182890,2
1182886,0
1182885,0
1182873,2
1182872,0
1182871,0
1182869,2
1182868,0
1182865,2
1182861,2
1182860,2
1182858,2
1182856,2
1182854,2
1182853,2
1182850,2
1182849,2
1182848,1
1182846,2
1182845,0
1182842,2
1182837,2
1182835,2
1182832,0
1182829,2
1182827,2
1182826,2
1182824,2
1182823,2
1182822,2
1182818,2
1182815,1
1182811,2
1182810,2
1182809,0
1182806,2
1182805,0
1182802,0
1182800,2
1182799,2
1182797,2
1182796,1
1182795,2
1182793,0
1182792,0
1182789,2
1182787,2
1182784,2
1182782,2
1182762,2
1182761,2
1182759,0
1182754,2
1182748,2
1182745,2
1182742,0
1182739,1
1182738,2
1182737,2
1182732,2
1182729,2
1182726,0
1182723,0
1182720,0
1182717,2
1182713,0
1182711,2
1182709,2
1182707,1
1182705,2
1182703,2
1182701,0
1182700,2
1182699,2
1182698,2
1182696,2
1182693,0
1182690,2
1182688,0
1182683,2
1182681,2
1182680,2
1182679,2
1182676,0
1182674,2
1182667,2
1182666,2
1182665,2
1182663,2
1182659,2
1182657,0
1182656,2
1182655,2
1182654,0
1182653,2
1182652,2
1182641,2
1182640,2
1182638,2
1182637,2
1182636,2
1182632,2
1182631,2
1182630,1
1182628,2
1182626,2
1182623,2
1182620,2
1182619,2
1182616,2
1182615,0
1182613,0
1182611,2
1182609,0
1182608,1
1182605,2
1182604,0
1182602,2
1182600,0
1182599,2
1182596,2
1182595,0
1182594,0
1182593,2
1182592,2
1182590,2
1182587,2
1182582,2
1182580,2
1182578,0
1182577,2
1182570,2
1182569,2
1182568,2
1182565,2
1182560,2
1182559,2
1182557,2
1182555,2
1182553,2
1182552,2
1182549,2
1182548,0
1182537,2
1182536,0
1182534,2
1182532,2
1182530,1
1182525,2
1182524,2
1182521,0
1182518,2
1182517,2
1182516,2
1182515,1
1182514,2
1182513,0
1182512,2
1182511,2
1182503,2
1182500,2
1182498,2
1182497,2
1182496,2
1182494,2
1182492,2
1182490,2
1182488,2
1182486,2
1182482,2
1182480,2
1182478,2
1182476,2
1182474,2
1182473,2
1182470,0
1182468,2
1182467,2
1182466,2
1182465,2
1182460,2
1182459,2
1182458,2
1182452,2
1182450,2
1182447,2
1182443,2
1182440,2
1182438,2
1182436,2
1182423,2
1182421,2
1182420,2
1182419,2
1182418,2
1182417,2
1182416,2
1182415,1
1182412,0
1182411,0
1182410,2
1182408,2
1182406,0
1182401,2
1182400,2
1182399,2
1182396,2
1182393,2
1182391,0
1182390,2
1182389,1
1182388,0
1182385,2
1182384,2
1182382,2
1182379,1
1182376,2
1182374,2
1182373,2
1182371,0
1182370,0
1182369,2
1182368,2
1182367,2
1182366,2
1182364,2
1182363,0
1182361,2
1182359,2
1182353,2
1182352,2
1182351,2
1182350,1
1182349,2
1182346,2
1182342,0
1182339,2
1182338,1
1182328,2
1182326,2
1182324,0
1182323,2
1182322,2
1182320,2
1182319,1
1182317,2
1182315,2
1182314,0
1182313,2
1182306,2
1182303,0
1182299,2
1182297,2
1182296,2
1182294,2
1182291,0
1182289,2
1182288,0
1182286,2
1182284,2
1182283,2
1182282,2
1182280,0
1182278,0
1182277,2
1182274,2
1182271,2
1182270,0
1182268,0
1182265,0
1182264,2
1182261,2
1182259,0
1182257,0
1182256,2
1182255,2
1182252,2
1182250,0
1182249,2
1182246,1
1182244,0
1182242,0
1182240,1
1182237,2
1182235,2
1182223,0
1182221,0
1182220,2
1182219,0
1182218,2
1182214,2
1182213,0
1182212,2
1182207,2
1182206,2
1182205,2
1182203,2
1182202,0
1182201,2
1182199,2
1182196,2
1182194,0
1182192,2
1182190,0
1182189,0
1182188,0
1182185,2
1182183,2
1182182,1
1182181,2
1182179,2
1182177,0
1182175,2
1182174,0
1182172,2
1182171,1
1182166,2
1182165,2
1182159,1
1182157,0
1182156,2
1182152,1
1182150,2
1182149,2
1182148,2
1182145,2
1182141,2
1182137,2
1182135,2
1182133,0
1182130,1
1182128,2
1182127,2
1182114,1
1182111,2
1182110,2
1182108,2
1182106,2
1182104,1
1182102,2
1182101,0
1182098,2
1182095,2
1182093,0
1182090,0
1182089,2
1182085,0
1182082,2
1182081,0
1182076,1
1182074,2
1182073,2
1182070,0
1182069,2
1182066,2
1182064,2
1182063,2
1182062,2
1182060,2
1182058,2
1182054,2
1182052,2
1182051,2
1182050,1
1182048,2
1182047,2
1182045,2
1182044,2
1182039,2
1182036,2
1182034,2
1182033,2
1182031,0
1182029,2
1182028,2
1182026,2
1182022,2
1182021,2
1182019,0
1182018,2
1182011,2
1182009,2
1182008,2
1182006,1
1182004,2
1182003,1
1182000,2
1181998,0
1181996,2
1181994,2
1181992,2
1181990,1
1181988,1
1181984,0
1181982,0
1181979,0
1181977,0
1181975,2
1181974,0
1181972,1
1181968,2
1181965,2
1181963,2
1181962,2
1181960,0
1181959,2
1181955,2
1181952,2
1181951,0
1181950,0
1181949,0
1181948,2
1181946,0
1181945,2
1181943,2
1181942,2
1181940,2
1181939,2
1181938,2
1181936,2
1181934,2
1181933,2
1181931,0
1181930,0
1181929,0
1181927,2
1181926,2
1181914,2
1181913,0
1181910,0
1181909,1
1181908,2
1181906,2
1181904,0
1181903,2
1181902,2
1181901,2
1181900,2
1181899,2
1181898,2
1181897,2
1181895,2
1181890,2
1181888,1
1181883,2
1181879,2
1181877,2
1181874,2
1181870,2
1181868,2
1181864,2
1181862,2
1181856,0
1181854,0
1181853,2
1181850,2
1181848,1
1181846,2
1181844,0
1181841,2
1181840,2
1181838,2
1181836,2
1181834,2
1181831,2
1181829,2
1181825,2
1181823,1
1181822,2
1181820,2
1181818,1
1181817,2
1181813,2
1181811,2
1181799,2
1181797,2
1181795,2
1181793,2
1181792,2
1181791,2
1181788,2
1181787,2
1181784,2
1181783,2
1181781,0
1181777,2
1181773,0
1181772,2
1181765,0
1181762,2
1181761,2
1181759,2
1181756,0
1181753,0
1181751,2
1181748,0
1181745,2
1181744,2
1181741,2
1181738,2
1181736,2
1181734,2
1181732,1
1181731,0
1181730,2
1181729,2
1181728,2
1181726,2
1181724,1
1181722,2
1181721,2
1181720,1
1181718,2
1181715,2
1181714,2
1181713,2
1181709,2
1181706,2
1181704,0
1181702,2
1181700,2
1181698,2
1181684,2
1181683,2
1181682,0
1181678,2
1181676,2
1181674,2
1181672,2
1181670,2
1181667,1
1181663,2
1181660,2
1181659,2
1181658,2
1181657,2
1181654,2
1181652,0
1181649,2
1181648,2
1181645,2
1181644,0
1181643,2
1181640,0
1181639,2
1181637,2
1181635,2
1181633,2
1181630,0
1181628,0
1181625,0
1181623,2
1181621,0
1181619,2
1181616,2
1181615,0
1181614,2
1181613,2
1181612,2
1181608,2
1181607,2
1181605,2
1181604,2
1181601,0
1181599,2
1181596,2
1181593,2
1181589,1
1181587,1
1181579,2
1181577,2
1181576,2
1181575,2
1181574,0
1181571,0
1181569,2
1181567,2
1181566,2
1181562,2
1181561,2
1181560,0
1181559,1
1181554,2
1181552,2
1181550,2
1181547,2
1181544,2
1181543,2
1181542,2
1181541,2
1181539,2
1181536,0
1181534,2
1181532,2
1181531,0
1181530,2
1181526,2
1181522,2
1181521,2
1181517,2
1181514,2
1181513,2
1181508,2
1181505,2
1181503,1
1181502,1
1181500,1
1181499,2
1181498,2
1181493,2
1181492,2
1181491,1
1181488,2
1181485,2
1181483,2
1181482,1
1181481,2
1181479,2
1181476,2
1181468,2
1181466,2
1181464,2
1181463,2
1181462,2
1181460,2
1181458,0
1181455,0
1181454,0
1181451,2
1181449,0
1181446,2
1181444,2
1181443,2
1181441,2
1181440,2
1181439,2
1181436,2
1181433,2
1181432,2
1181430,2
1181429,2
1181428,2
1181427,2
1181423,0
1181422,2
1181418,2
1181417,2
1181412,2
1181410,1
1181407,2
1181406,2
1181403,0
1181401,2
1181398,2
1181396,2
1181393,2
1181392,0
1181390,2
1181388,1
1181387,1
1181383,2
1181380,2
1181379,0
1181376,0
1181375,2
1181370,0
1181369,2
1181368,0
1181357,2
1181356,2
1181355,2
1181352,0
1181349,2
1181346,2
1181345,2
1181341,2
1181340,0
1181336,2
1181335,2
1181330,2
1181323,2
1181321,2
1181317,2
1181314,2
1181311,2
1181309,1
1181307,0
1181305,2
1181303,0
1181302,0
1181300,2
1181299,2
1181297,2
1181295,0
1181294,2
1181288,2
1181287,0
1181284,0
1181280,2
1181277,2
1181274,2
1181273,1
1181272,2
1181270,2
1181266,0
1181262,2
1181260,2
1181257,2
1181255,1
1181254,2
1181252,0
1181248,0
1181247,2
1181245,2
1181242,0
1181241,2
1181224,2
1181223,2
1181222,0
1181221,2
1181220,2
1181218,0
1181215,2
1181212,2
1181209,1
1181208,2
1181207,2
1181203,2
1181199,2
1181197,0
1181196,2
1181194,2
1181192,2
1181190,2
1181187,2
1181184,2
1181180,0
1181178,0
1181176,0
1181175,0
1181172,2
1181170,2
1181168,2
1181165,2
1181164,0
1181160,0
1181156,2
1181155,2
1181154,2
1181152,2
1181150,0
1181149,0
1181145,2
1181143,2
1181141,2
1181138,0
1181136,2
1181135,2
1181133,0
1181131,0
1181129,1
1181127,2
1181125,2
1181123,1
1181121,1
1181111,2
1181110,0
1181108,2
1181107,2
1181106,1
1181104,2
1181101,2
1181099,2
1181098,0
1181097,2
1181096,2
1181095,2
1181091,2
1181086,2
1181085,2
1181079,2
1181078,2
1181075,2
1181074,2
1181072,0
1181070,0
1181068,1
1181066,0
1181064,2
1181061,2
1181056,1
1181053,2
1181052,2
1181051,2
1181049,2
1181048,2
1181047,2
1181039,2
1181038,0
1181033,1
1181032,2
1181028,0
1181026,1
1181023,2
1181022,0
1181021,2
1181018,2
1181015,0
1181012,2
1181011,2
1181007,2
1181006,0
1180986,2
1180985,0
1180982,2
1180978,2
1180977,2
1180976,0
1180975,2
1180974,2
1180972,2
1180970,2
1180969,2
1180968,2
1180966,2
1180963,0
1180961,2
1180959,0
1180957,0
1180955,1
1180954,2
1180952,2
1180950,2
1180945,1
1180938,1
1180936,1
1180932,0
1180930,0
1180928,2
1180925,2
1180924,2
1180922,2
1180919,2
1180916,2
1180914,2
1180912,0
1180910,0
1180907,2
1180906,2
1180905,2
1180904,2
1180902,2
1180901,2
1180900,2
1180898,2
1180897,1
1180896,2
1180893,2
1180890,2
1180888,1
1180886,2
1180869,2
1180867,1
1180863,2
1180862,1
1180861,2
1180857,2
1180856,2
1180854,2
1180853,2
1180850,2
1180849,2
1180848,2
1180847,0
1180846,1
1180845,2
1180844,0
1180841,2
1180835,2
1180833,2
1180832,2
1180831,2
1180830,2
1180828,2
1180827,2
1180826,2
1180825,2
1180823,2
1180822,2
1180820,2
1180818,0
1180816,2
1180812,2
1180810,2
1180807,0
1180806,2
1180803,2
1180802,2
1180801,0
1180799,2
1180798,2
1180795,1
1180792,2
1180790,2
1180788,2
1180786,2
1180785,2
1180783,2
1180771,2
1180770,2
1180769,0
1180768,2
1180767,2
1180765,2
1180764,2
1180763,2
1180761,2
1180759,2
1180757,2
1180753,2
1180751,0
1180750,0
1180749,2
1180745,1
1180743,2
1180742,2
1180741,2
1180739,1
1180735,2
1180733,2
1180732,2
1180731,2
1180729,2
1180726,2
1180725,2
1180723,2
1180721,0
1180717,0
1180715,2
1180713,0
1180710,2
1180709,2
1180708,2
1180707,1
1180706,2
1180705,2
1180700,2
1180699,1
1180698,2
1180696,0
1180695,2
1180693,2
1180691,2
1180688,1
1180686,2
1180669,2
1180666,2
1180665,2
1180664,2
1180663,2
1180658,2
1180657,2
1180656,2
1180652,2
1180651,0
1180649,2
1180647,2
1180645,0
1180643,1
1180641,1
1180639,2
1180637,1
1180635,2
1180633,0
1180632,2
1180629,0
1180625,2
1180623,2
1180622,2
1180621,2
1180620,0
1180617,2
1180616,2
1180611,2
1180608,2
1180604,1
1180602,2
1180599,2
1180597,2
1180594,2
1180591,2
1180587,2
1180583,2
1180582,2
1180580,2
1180578,2
1180574,2
1180573,2
1180571,2
1180570,2
1180568,2
1180567,2
1180566,0
1180564,0
1180553,1
1180551,2
1180549,2
1180547,2
1180546,2
1180542,0
1180540,2
1180538,0
1180535,2
1180532,1
1180530,0
1180527,2
1180526,2
1180525,2
1180521,2
1180520,2
1180519,0
1180517,2
1180516,2
1180515,2
1180510,2
1180508,2
1180507,1
1180504,1
1180500,2
1180499,2
1180494,0
1180493,2
1180491,0
1180489,0
1180487,2
1180486,0
1180484,1
1180482,0
1180478,2
1180477,2
1180475,0
1180473,0
1180471,1
1180468,2
1180467,2
1180466,1
1180463,2
1180462,2
1180459,2
1180456,0
1180439,2
1180438,2
1180437,2
1180435,2
1180433,0
1180429,2
1180427,0
1180425,2
1180424,2
1180422,2
1180418,0
1180416,0
1180415,1
1180413,2
1180410,2
1180407,2
1180404,2
1180402,2
1180401,2
1180400,2
1180396,1
1180394,2
1180393,2
1180388,2
1180385,1
1180381,2
1180378,2
1180376,0
1180372,2
1180367,2
1180364,0
1180362,0
1180359,0
1180358,0
1180356,2
1180354,0
1180353,2
1180351,0
1180348,0
1180346,0
1180341,1
1180339,2
1180337,0
1180335,0
1180334,2
1180330,2
1180328,2
1180326,1
1180311,2
1180309,2
1180308,2
1180307,2
1180305,2
1180304,1
1180303,2
1180301,2
1180300,2
1180299,0
1180298,2
1180297,0
1180296,2
1180295,2
1180294,2
1180285,0
1180283,2
1180281,2
1180279,2
1180278,0
1180276,2
1180274,2
1180271,2
1180267,2
1180265,2
1180264,2
1180261,2
1180260,0
1180258,2
1180255,0
1180253,1
1180252,2
1180250,2
1180249,2
1180246,2
1180245,1
1180244,2
1180242,1
1180234,2
1180231,0
1180230,1
1180229,2
1180227,2
1180222,2
1180219,1
1180217,2
1180216,1
1180198,0
1180197,2
1180195,2
1180191,2
1180190,2
1180189,0
1180187,0
1180185,2
1180184,0
1180183,1
1180181,2
1180178,2
1180173,2
1180172,2
1180170,2
1180167,1
1180165,0
1180161,2
1180159,2
1180156,2
1180155,2
1180154,2
1180152,0
1180149,2
1180147,2
1180145,0
1180142,2
1180139,2
1180135,2
1180133,1
1180130,2
1180128,2
1180125,2
1180123,2
1180120,2
1180119,0
1180117,0
1180115,2
1180113,2
1180110,0
1180105,2
1180103,2
1180100,2
1180097,2
1180094,0
1180092,2
1180090,0
1180081,2
1180080,0
1180079,2
1180078,0
1180074,2
1180069,1
1180067,0
1180062,0
1180060,2
1180057,2
1180055,1
1180053,2
1180051,0
1180050,0
1180048,2
1180045,1
1180044,0
1180042,2
1180037,1
1180035,2
1180033,2
1180031,2
1180030,2
1180028,0
1180027,2
1180026,2
1180022,2
1180021,0
1180019,0
1180018,0
1180017,0
1180014,2
1180009,2
1180006,1
1180005,2
1179999,1
1179998,2
1179996,2
1179993,2
1179990,1
1179989,2
1179987,2
1179983,0
1179981,2
1179979,2
1179978,2
1179977,2
1179976,2
1179973,2
1179960,0
1179959,1
1179958,2
1179956,2
1179955,1
1179953,2
1179951,2
1179950,2
1179949,2
1179948,2
1179946,1
1179944,2
1179943,2
1179941,0
1179937,1
1179933,2
1179931,2
1179928,2
1179925,2
1179924,1
1179920,2
1179919,2
1179917,0
1179913,1
1179910,2
1179909,2
1179907,2
1179901,2
1179899,2
1179896,0
1179893,2
1179892,2
1179891,2
1179890,0
1179889,2
1179887,2
1179886,2
1179884,1
1179883,2
1179876,0
1179872,2
1179869,2
1179868,1
1179867,2
1179865,0
1179864,1
1179863,1
1179861,1
1179850,2
1179849,1
1179848,2
1179847,1
1179846,1
1179844,2
1179841,0
1179839,2
1179838,2
1179837,2
1179836,2
1179834,2
1179833,2
1179831,2
1179830,1
1179826,2
1179823,2
1179821,2
1179818,2
1179815,2
1179814,2
1179811,2
1179808,2
1179805,2
1179804,2
1179803,0
1179801,2
1179799,2
1179797,0
1179796,1
1179790,1
1179785,0
1179782,2
1179780,2
1179779,2
1179778,2
1179776,2
1179773,0
1179772,2
1179767,2
1179764,2
1179763,2
1179762,0
1179760,2
1179757,2
1179754,1
1179753,1
1179749,2
1179748,0
1179731,0
1179727,2
1179726,2
1179725,0
1179723,2
1179722,1
1179719,2
1179718,2
1179715,2
1179714,2
1179712,2
1179711,2
1179709,2
1179706,2
1179702,1
1179698,0
1179696,2
1179695,0
1179693,2
1179690,2
1179686,2
1179684,2
1179683,0
1179681,1
1179679,2
1179677,2
1179670,2
1179668,1
1179664,2
1179663,2
1179662,0
1179660,2
1179658,0
1179656,2
1179654,1
1179652,2
1179648,2
1179645,0
1179642,2
1179638,2
1179636,2
1179634,2
1179631,2
1179629,2
1179626,2
1179622,0
1179620,2
1179603,0
1179602,2
1179601,2
1179598,0
1179597,1
1179594,2
1179593,0
1179592,2
1179590,0
1179588,2
1179586,2
1179584,2
1179582,2
1179580,0
1179575,1
1179574,2
1179572,2
1179570,0
1179566,0
1179565,2
1179560,1
1179557,0
1179556,2
1179554,2
1179551,2
1179550,2
1179548,0
1179545,2
1179540,2
1179538,2
1179534,2
1179531,2
1179526,0
1179523,2
1179519,2
1179517,2
1179515,0
1179512,2
1179508,2
1179507,2
1179506,1
1179503,2
1179501,2
1179500,0
1179496,2
1179495,2
1179491,0
1179466,2
1179463,0
1179462,2
1179460,2
1179458,2
1179457,2
1179455,0
1179452,2
1179451,2
1179450,0
1179448,2
1179446,0
1179442,2
1179437,2
1179436,2
1179435,2
1179433,2
1179427,2
1179425,2
1179422,2
1179420,0
1179418,0
1179416,2
1179413,1
1179412,2
1179410,0
1179409,0
1179408,2
1179406,2
1179403,2
1179401,1
1179399,0
1179396,2
1179393,1
1179391,2
1179388,2
1179386,0
1179384,0
1179381,2
1179378,2
1179375,0
1179373,2
1179372,2
1179370,1
1179369,0
1179365,2
1179364,2
1179362,2
1179351,2
1179348,2
1179345,1
1179342,0
1179340,2
1179338,2
1179337,2
1179335,1
1179334,2
1179331,2
1179328,1
1179324,2
1179323,2
1179319,2
1179317,0
1179315,2
1179314,2
1179312,1
1179311,2
1179307,2
1179306,2
1179301,2
1179298,2
1179295,2
1179294,0
1179292,2
1179290,2
1179285,1
1179283,2
1179280,0
1179277,2
1179275,1
1179272,2
1179269,1
1179267,1
1179261,2
1179260,2
1179258,2
1179254,2
1179252,2
1179250,1
1179248,2
1179246,2
1179245,2
1179244,2
1179242,2
1179241,0
1179239,2
1179236,2
1179227,2
1179225,2
1179224,2
1179223,2
1179222,0
1179221,2
1179216,2
1179214,0
1179213,0
1179211,2
1179210,2
1179208,2
1179203,2
1179200,1
1179197,0
1179195,0
1179192,2
1179191,2
1179190,2
1179187,0
1179186,2
1179184,0
1179182,2
1179179,2
1179178,2
1179177,2
1179176,2
1179174,2
1179172,1
1179169,0
1179166,2
1179165,2
1179163,2
1179161,2
1179157,2
1179155,2
1179153,2
1179150,2
1179149,2
1179146,2
1179144,2
1179143,2
1179141,0
1179139,2
1179137,0
1179136,1
1179134,2
1179132,0
1179123,2
1179121,2
1179120,0
1179118,2
1179115,2
1179114,2
1179112,0
1179110,0
1179107,2
1179105,2
1179103,2
1179102,2
1179098,2
1179094,2
1179091,2
1179089,0
1179088,2
1179086,0
1179084,2
1179082,2
1179078,0
1179076,0
1179075,2
1179073,2
1179072,2
1179069,2
1179068,2
1179066,2
1179063,0
1179060,2
1179057,2
1179055,0
1179053,2
1179052,2
1179049,2
1179047,2
1179045,2
1179044,2
1179043,1
1179039,2
1179037,2
1179036,2
1179034,2
1179033,0
1179031,2
1179029,2
1179028,2
1179025,0
1179010,2
1179008,2
1179005,0
1179003,1
1179002,2
1178997,2
1178995,2
1178994,2
1178991,2
1178988,2
1178987,2
1178986,1
1178983,2
1178981,2
1178978,2
1178976,1
1178973,2
1178972,1
1178970,2
1178967,2
1178966,2
1178963,0
1178960,2
1178958,2
1178956,0
1178955,2
1178954,2
1178952,2
1178949,2
1178947,0
1178946,1
1178944,1
1178943,2
1178940,2
1178938,2
1178937,2
1178934,2
1178932,1
1178931,0
1178930,2
1178927,2
1178926,2
1178922,1
1178920,2
1178919,0
1178917,0
1178913,2
1178911,2
1178907,1
1178899,2
1178898,0
1178896,2
1178893,2
1178891,2
1178890,2
1178888,0
1178887,2
1178884,2
1178883,1
1178880,2
1178878,0
1178877,2
1178873,2
1178869,2
1178866,2
1178865,2
1178862,0
1178861,2
1178860,2
1178858,2
1178856,1
1178853,2
1178851,2
1178850,2
1178849,1
1178847,2
1178845,2
1178843,0
1178842,0
1178837,2
1178835,2
1178834,2
1178831,0
1178828,2
1178824,2
1178823,2
1178822,2
1178820,0
1178818,2
1178817,1
1178815,0
1178810,2
1178809,2
1178808,2
1178806,2
1178804,2
1178800,2
1178785,0
1178783,0
1178781,2
1178778,2
1178777,2
1178776,1
1178772,2
1178770,1
1178768,2
1178767,2
1178765,2
1178764,2
1178763,2
1178762,2
1178759,0
1178754,2
1178752,0
1178748,2
1178747,2
1178746,1
1178741,2
1178739,2
1178736,0
1178735,2
1178732,2
1178731,0
1178730,2
1178729,2
1178728,2
1178725,2
1178723,0
1178722,2
1178721,2
1178720,2
1178719,0
1178716,0
1178714,0
1178713,2
1178711,2
1178703,2
1178702,2
1178699,2
1178698,1
1178695,2
1178694,2
1178691,0
1178690,0
1178688,2
1178685,2
1178674,2
1178672,0
1178670,2
1178669,2
1178667,2
1178665,0
1178664,2
1178662,2
1178659,2
1178657,2
1178652,2
1178650,2
1178649,1
1178647,2
1178645,1
1178642,2
1178639,2
1178635,2
1178634,0
1178633,2
1178632,2
1178627,2
1178624,2
1178621,2
1178620,2
1178618,0
1178615,2
1178613,2
1178611,2
1178607,2
1178605,2
1178601,2
1178597,2
1178596,2
1178595,1
1178594,2
1178592,2
1178588,2
1178586,2
1178584,2
1178581,2
1178580,2
1178579,2
1178578,1
1178575,2
1178574,0
1178572,2
1178561,2
1178560,1
1178559,2
1178557,2
1178555,2
1178553,2
1178551,2
1178548,2
1178546,0
1178543,0
1178541,2
1178538,0
1178537,2
1178535,2
1178534,2
1178533,2
1178532,2
1178530,2
1178527,2
1178526,2
1178522,1
1178520,2
1178519,0
1178518,2
1178517,2
1178516,0
1178513,0
1178510,2
1178508,2
1178505,2
1178503,2
1178502,2
1178501,2
1178499,2
1178498,1
1178494,2
1178493,2
1178488,0
1178487,1
1178484,2
1178482,2
1178481,2
1178477,2
1178473,2
1178471,2
1178470,1
1178468,2
1178467,0
1178463,2
1178445,2
1178442,2
1178441,2
1178440,0
1178439,2
1178434,2
1178432,2
1178431,2
1178429,1
1178427,2
1178424,2
1178422,2
1178419,2
1178417,2
1178415,2
1178412,2
1178411,2
1178408,1
1178405,2
1178404,2
1178403,2
1178402,0
1178400,2
1178399,0
1178398,1
1178397,0
1178392,0
1178391,2
1178389,2
1178387,2
1178385,2
1178384,2
1178383,2
1178382,2
1178379,2
1178376,2
1178374,2
1178372,2
1178370,0
1178369,2
1178366,2
1178364,1
1178363,1
1178361,0
1178358,2
1178357,2
1178356,2
1178353,2
1178343,2
1178342,2
1178340,0
1178339,2
1178337,2
1178335,2
1178331,2
1178330,2
1178328,2
1178327,2
1178324,2
1178319,1
1178317,2
1178315,2
1178314,2
1178313,2
1178311,2
1178310,0
1178309,1
1178307,2
1178303,2
1178302,2
1178300,0
1178297,0
1178296,1
1178292,2
1178290,2
1178289,2
1178286,2
1178282,2
1178280,2
1178277,2
1178276,1
1178275,2
1178274,2
1178270,0
1178267,1
1178266,2
1178263,0
1178261,0
1178259,2
1178255,2
1178254,0
1178253,2
1178252,2
1178250,2
1178237,2
1178235,2
1178234,0
1178233,2
1178232,0
1178228,2
1178225,2
1178223,2
1178221,2
1178214,2
1178212,1
1178208,2
1178206,2
1178201,2
1178199,2
1178197,0
1178195,2
1178193,2
1178192,1
1178190,1
1178187,2
1178182,2
1178179,2
1178177,1
1178176,0
1178172,0
1178168,0
1178165,2
1178164,2
1178163,0
1178160,2
1178157,2
1178154,2
1178151,2
1178149,2
1178146,1
1178144,0
1178142,2
1178140,2
1178139,2
1178137,2
1178136,2
1178132,2
1178131,2
1178130,2
1178126,0
1178124,0
1178123,2
1178105,2
1178104,0
1178099,1
1178098,0
1178097,2
1178096,2
1178094,1
1178093,2
1178090,2
1178086,2
1178084,2
1178082,2
1178071,1
1178066,2
1178061,2
1178059,0
1178057,2
1178053,2
1178052,1
1178050,2
1178042,2
1178038,2
1178037,2
1178035,0
1178034,1
1178031,2
1178029,2
1178026,1
1178023,0
1178022,0
1178017,0
1178014,2
1178012,0
1178008,2
1178006,2
1178002,1
1178001,1
1178000,2
1177999,2
1177996,1
1177994,0
1177991,2
1177989,2
1177986,2
1177985,2
1177983,1
1177980,2
1177977,0
1177970,2
1177968,2
1177967,2
1177964,0
1177963,2
1177961,1
1177960,2
1177958,0
1177957,2
1177954,0
1177950,2
1177947,2
1177945,2
1177939,2
1177938,2
1177937,2
1177936,1
1177934,2
1177933,2
1177930,1
1177925,2
1177923,2
1177922,0
1177919,2
1177916,0
1177913,2
1177911,1
1177907,1
1177904,0
1177901,0
1177900,0
1177899,2
1177896,2
1177892,2
1177889,2
1177886,2
1177885,2
1177883,2
1177882,2
1177880,2
1177876,1
1177874,2
1177871,1
1177870,1
1177869,2
1177867,2
1177865,2
1177864,2
1177863,2
1177862,1
1177853,2
1177851,2
1177847,0
1177844,0
1177843,2
1177841,2
1177840,0
1177838,2
1177833,2
1177830,2
1177828,2
1177825,2
1177824,2
1177820,2
1177818,2
1177817,2
1177815,2
1177813,2
1177810,2
1177808,2
1177805,2
1177800,2
1177798,2
1177797,1
1177794,0
1177793,2
1177789,2
1177788,2
1177786,2
1177785,2
1177783,2
1177782,0
1177781,2
1177777,2
1177776,2
1177772,1
1177770,2
1177768,1
1177766,2
1177763,0
1177761,2
1177757,0
1177751,2
1177748,2
1177745,2
1177742,2
1177741,2
1177734,2
1177733,2
1177730,2
1177729,2
1177728,2
1177726,0
1177725,2
1177721,2
1177719,1
1177714,2
1177713,1
1177711,1
1177708,2
1177705,2
1177704,2
1177703,2
1177700,2
1177698,2
1177696,0
1177695,2
1177693,2
1177691,2
1177687,0
1177686,2
1177684,2
1177682,2
1177681,2
1177678,2
1177677,0
1177675,2
1177672,0
1177670,2
1177667,2
1177662,2
1177661,2
1177657,2
1177653,2
1177651,2
1177649,2
1177647,2
1177645,2
1177643,2
1177642,2
1177639,2
1177637,2
1177636,2
1177633,1
1177632,2
1177621,2
1177620,0
1177618,2
1177616,2
1177614,1
